Customer ID,Frequency,Monetary,Avg_Order_Value,Total_Returns
931,7,22370,3195.714285714286,3
932,5,11296,2259.2,3
933,6,19245,3207.5,4
934,8,16530,2066.25,1
935,7,28406,4058.0,2
936,4,10101,2525.25,3
937,2,5488,2744.0,0
938,6,13004,2167.3333333333335,1
939,4,9062,2265.5,2
940,5,12896,2579.2,2
941,8,22278,2784.75,5
942,9,30924,3436.0,1
943,10,36345,3634.5,5
944,7,20990,2998.5714285714284,5
945,5,9108,1821.6,3
946,5,10260,2052.0,2
947,6,12888,2148.0,1
948,7,19693,2813.285714285714,2
949,2,8257,4128.5,0
950,4,11451,2862.75,2
951,8,23205,2900.625,2
952,2,4670,2335.0,2
953,10,19330,1933.0,5
954,8,19578,2447.25,4
955,5,9959,1991.8,3
956,5,8490,1698.0,1
957,3,8435,2811.6666666666665,1
958,4,6962,1740.5,2
959,4,10507,2626.75,3
960,4,9538,2384.5,3
961,4,8435,2108.75,4
962,5,11515,2303.0,3
963,6,18887,3147.8333333333335,3
964,4,10448,2612.0,2
965,6,14120,2353.3333333333335,3
966,4,11886,2971.5,1
967,5,15655,3131.0,2
968,6,17402,2900.3333333333335,2
969,2,8489,4244.5,0
970,6,19173,3195.5,4
971,6,16585,2764.1666666666665,0
972,7,18954,2707.714285714286,2
973,9,27255,3028.3333333333335,4
974,6,18484,3080.6666666666665,2
975,4,7569,1892.25,1
976,4,11044,2761.0,2
977,2,5138,2569.0,2
978,3,6885,2295.0,1
979,6,12878,2146.3333333333335,4
980,3,12712,4237.333333333333,3
981,4,3697,924.25,1
982,5,12292,2458.4,3
983,2,1408,704.0,0
984,3,10700,3566.6666666666665,0
985,7,13829,1975.5714285714287,1
986,5,21347,4269.4,5
987,6,21255,3542.5,2
988,7,21442,3063.1428571428573,0
989,4,8170,2042.5,1
990,9,18750,2083.3333333333335,5
991,7,17053,2436.1428571428573,2
992,8,18422,2302.75,2
993,6,13099,2183.1666666666665,4
994,4,8176,2044.0,2
995,7,22902,3271.714285714286,3
996,5,15307,3061.4,0
997,9,20880,2320.0,5
998,5,13840,2768.0,2
999,6,13208,2201.3333333333335,0
1000,7,12896,1842.2857142857142,2
1001,3,7610,2536.6666666666665,0
1002,6,17389,2898.1666666666665,1
1003,6,19677,3279.5,1
1004,4,10733,2683.25,1
1005,5,21630,4326.0,0
1006,5,18714,3742.8,3
1007,3,11785,3928.3333333333335,0
1008,3,3581,1193.6666666666667,1
1009,8,23037,2879.625,5
1010,6,15089,2514.8333333333335,1
1011,2,9114,4557.0,0
1012,4,13827,3456.75,2
1013,9,18962,2106.8888888888887,3
1014,6,15337,2556.1666666666665,3
1015,9,22251,2472.3333333333335,5
1016,5,11885,2377.0,1
1018,5,9129,1825.8,2
1019,1,665,665.0,1
1020,5,16434,3286.8,3
1021,4,8986,2246.5,1
1022,5,7946,1589.2,3
1023,9,25896,2877.3333333333335,2
1024,5,15402,3080.4,3
1025,3,7021,2340.3333333333335,2
1026,9,16604,1844.888888888889,2
1027,5,19686,3937.2,4
1028,5,12358,2471.6,3
1029,3,10217,3405.6666666666665,1
1030,1,3376,3376.0,0
1031,3,4027,1342.3333333333333,0
1032,4,8068,2017.0,2
1033,6,14433,2405.5,1
1034,3,3617,1205.6666666666667,2
1035,11,40125,3647.7272727272725,6
1036,8,26145,3268.125,0
1037,5,12774,2554.8,1
1038,2,1933,966.5,0
1039,4,10346,2586.5,0
1040,1,2236,2236.0,0
1041,9,14853,1650.3333333333333,3
1042,2,4916,2458.0,1
1043,6,20950,3491.6666666666665,4
1044,3,5617,1872.3333333333333,2
1045,2,2688,1344.0,1
1046,4,12494,3123.5,3
1047,5,16143,3228.6,0
1048,8,30036,3754.5,5
1049,5,17046,3409.2,2
1050,5,14824,2964.8,1
1051,2,3825,1912.5,1
1052,4,7019,1754.75,2
1053,1,1298,1298.0,0
1054,2,5238,2619.0,0
1055,3,11290,3763.3333333333335,0
1056,3,12530,4176.666666666667,2
1057,3,10081,3360.3333333333335,1
1058,9,22659,2517.6666666666665,2
1059,5,16018,3203.6,5
1060,4,7235,1808.75,3
1061,5,12395,2479.0,3
1062,6,20475,3412.5,3
1063,8,16305,2038.125,3
1064,3,9626,3208.6666666666665,1
1065,8,14843,1855.375,2
1066,4,12326,3081.5,1
1067,1,585,585.0,0
1068,2,6674,3337.0,1
1069,6,20626,3437.6666666666665,4
1070,4,13541,3385.25,2
1071,6,18276,3046.0,1
1072,2,5056,2528.0,0
1073,5,15639,3127.8,3
1074,5,18898,3779.6,1
1075,3,9790,3263.3333333333335,1
1076,11,30639,2785.3636363636365,4
1077,6,17563,2927.1666666666665,3
1078,3,5011,1670.3333333333333,1
1079,6,16317,2719.5,4
1080,3,4467,1489.0,1
1081,2,5393,2696.5,1
1082,7,19642,2806.0,3
1083,4,13795,3448.75,4
1084,7,13539,1934.142857142857,1
1085,4,11071,2767.75,2
1086,5,13736,2747.2,1
1087,5,11162,2232.4,3
1088,5,11882,2376.4,3
1089,4,12955,3238.75,2
1090,3,6815,2271.6666666666665,0
1091,4,11164,2791.0,1
1092,4,7651,1912.75,2
1093,5,7037,1407.4,2
1094,8,17992,2249.0,3
1095,3,3240,1080.0,1
1096,3,4306,1435.3333333333333,0
1097,4,15349,3837.25,0
1098,5,10519,2103.8,4
1099,7,23761,3394.4285714285716,2
1100,8,21449,2681.125,4
1101,3,7550,2516.6666666666665,2
1102,3,12781,4260.333333333333,2
1103,4,10977,2744.25,0
1104,8,22985,2873.125,3
1105,7,16539,2362.714285714286,4
1106,7,16235,2319.285714285714,4
1107,1,2527,2527.0,0
1108,4,13770,3442.5,3
1109,5,14304,2860.8,3
1110,5,12531,2506.2,3
1111,4,14137,3534.25,0
1112,2,9395,4697.5,1
1113,6,14748,2458.0,0
1114,2,839,419.5,2
1115,5,18175,3635.0,0
1116,9,18454,2050.4444444444443,2
1117,3,8636,2878.6666666666665,1
1118,5,13899,2779.8,2
1119,6,12999,2166.5,2
1120,3,9830,3276.6666666666665,2
1121,7,21194,3027.714285714286,4
1122,7,17009,2429.8571428571427,3
1123,8,29316,3664.5,4
1124,4,6820,1705.0,2
1125,5,17918,3583.6,2
1126,3,9123,3041.0,1
1127,5,9000,1800.0,3
1128,5,11985,2397.0,2
1129,4,14362,3590.5,2
1130,1,2636,2636.0,1
1131,5,17705,3541.0,2
1132,4,10232,2558.0,2
1133,9,27018,3002.0,1
1134,5,15756,3151.2,0
1135,7,16566,2366.5714285714284,2
1136,3,7816,2605.3333333333335,1
1137,1,817,817.0,0
1138,7,20983,2997.5714285714284,4
1139,8,22735,2841.875,3
1140,10,34211,3421.1,4
1141,10,18328,1832.8,4
1142,6,21380,3563.3333333333335,5
1143,2,2873,1436.5,2
1144,4,12938,3234.5,1
1145,2,2507,1253.5,1
1146,3,11352,3784.0,1
1147,2,4853,2426.5,0
1148,5,15105,3021.0,3
1149,2,2354,1177.0,0
1150,3,10357,3452.3333333333335,2
1151,3,8034,2678.0,1
1152,5,10875,2175.0,3
1153,5,11963,2392.6,3
1154,2,6793,3396.5,0
1155,5,10902,2180.4,1
1156,4,6524,1631.0,3
1157,7,18752,2678.8571428571427,3
1158,5,17107,3421.4,1
1159,4,12012,3003.0,1
1160,5,15584,3116.8,4
1161,4,8735,2183.75,1
1162,4,13346,3336.5,4
1163,8,21147,2643.375,5
1164,3,9636,3212.0,2
1165,4,15393,3848.25,0
1166,4,6715,1678.75,2
1167,3,6002,2000.6666666666667,1
1168,7,24409,3487.0,2
1169,9,31154,3461.5555555555557,4
1170,5,10410,2082.0,1
1171,6,13044,2174.0,4
1172,5,17998,3599.6,1
1173,4,12179,3044.75,2
1174,3,11853,3951.0,3
1175,3,7617,2539.0,2
1176,7,21258,3036.8571428571427,1
1177,7,11739,1677.0,2
1178,7,17424,2489.1428571428573,2
1180,5,17460,3492.0,4
1181,2,9005,4502.5,1
1182,10,25768,2576.8,3
1183,9,18573,2063.6666666666665,3
1184,3,6317,2105.6666666666665,1
1185,7,19400,2771.4285714285716,4
1186,6,17521,2920.1666666666665,3
1187,5,12622,2524.4,3
1188,9,29495,3277.222222222222,1
1189,4,7731,1932.75,2
1190,1,4548,4548.0,0
1191,5,11798,2359.6,1
1192,6,16436,2739.3333333333335,4
1193,10,21873,2187.3,2
1194,3,5382,1794.0,2
1195,8,28644,3580.5,3
1196,3,4731,1577.0,2
1197,6,20524,3420.6666666666665,3
1198,8,27592,3449.0,3
1199,6,17212,2868.6666666666665,4
1200,6,15349,2558.1666666666665,3
1201,4,9696,2424.0,1
1202,7,16527,2361.0,3
1203,6,16552,2758.6666666666665,4
1204,6,22554,3759.0,4
1205,4,9837,2459.25,2
1206,5,8610,1722.0,4
1207,6,14266,2377.6666666666665,2
1208,7,16613,2373.285714285714,2
1209,10,18006,1800.6,7
1210,4,16865,4216.25,1
1211,7,23337,3333.8571428571427,2
1212,8,20396,2549.5,1
1213,6,20167,3361.1666666666665,2
1214,3,8736,2912.0,1
1215,4,8532,2133.0,2
1216,3,3826,1275.3333333333333,1
1217,7,18955,2707.8571428571427,4
1218,10,32337,3233.7,5
1219,8,17130,2141.25,4
1220,9,19596,2177.3333333333335,3
1221,3,5770,1923.3333333333333,0
1222,5,16746,3349.2,2
1223,9,21463,2384.777777777778,3
1224,4,13487,3371.75,3
1225,6,21780,3630.0,2
1226,11,38162,3469.2727272727275,6
1227,2,3274,1637.0,0
1228,3,8843,2947.6666666666665,1
1229,6,22516,3752.6666666666665,2
1230,5,7594,1518.8,0
1231,5,16438,3287.6,3
1232,5,9833,1966.6,2
1233,4,15169,3792.25,1
1234,7,24250,3464.285714285714,3
1235,3,6442,2147.3333333333335,1
1236,5,9136,1827.2,4
1237,7,17057,2436.714285714286,3
1238,5,11072,2214.4,3
1239,7,22746,3249.4285714285716,3
1240,3,3963,1321.0,2
1241,4,12871,3217.75,1
1242,2,5976,2988.0,2
1243,5,16640,3328.0,3
1244,4,13209,3302.25,2
1245,5,11474,2294.8,2
1246,5,16047,3209.4,1
1247,5,13543,2708.6,3
1248,5,17167,3433.4,3
1249,5,18724,3744.8,3
1250,5,17215,3443.0,2
1251,8,16358,2044.75,3
1252,6,17489,2914.8333333333335,0
1253,5,14516,2903.2,4
1254,2,5429,2714.5,1
1255,6,16465,2744.1666666666665,2
1256,3,6218,2072.6666666666665,3
1257,3,6302,2100.6666666666665,2
1258,3,5027,1675.6666666666667,0
1259,5,13013,2602.6,1
1260,2,5009,2504.5,0
1261,4,10318,2579.5,2
1262,7,23567,3366.714285714286,2
1263,5,19114,3822.8,3
1264,5,12195,2439.0,3
1265,7,18988,2712.5714285714284,2
1266,9,35978,3997.5555555555557,1
1267,3,11218,3739.3333333333335,0
1268,8,16003,2000.375,5
1269,5,14598,2919.6,2
1270,4,9806,2451.5,1
1271,3,9806,3268.6666666666665,3
1272,13,30514,2347.230769230769,8
1273,4,9407,2351.75,2
1274,4,16342,4085.5,2
1275,9,26641,2960.1111111111113,0
1276,6,14773,2462.1666666666665,4
1277,5,11297,2259.4,1
1278,4,10093,2523.25,0
1279,2,8262,4131.0,1
1280,2,1980,990.0,1
1281,7,15950,2278.5714285714284,2
1282,3,7338,2446.0,2
1283,11,22347,2031.5454545454545,3
1284,4,12206,3051.5,1
1285,1,2144,2144.0,0
1286,5,13326,2665.2,1
1287,7,18837,2691.0,4
1288,3,7157,2385.6666666666665,0
1289,5,8714,1742.8,3
1290,6,15756,2626.0,1
1291,5,15695,3139.0,0
1292,6,16625,2770.8333333333335,2
1293,5,13973,2794.6,2
1294,4,10639,2659.75,2
1295,6,14204,2367.3333333333335,3
1296,4,11041,2760.25,2
1297,2,2350,1175.0,0
1298,7,21193,3027.5714285714284,1
1299,3,11851,3950.3333333333335,0
1300,6,15811,2635.1666666666665,3
1301,10,31584,3158.4,5
1302,6,19702,3283.6666666666665,2
1303,6,11743,1957.1666666666667,3
1304,2,9363,4681.5,0
1305,3,8276,2758.6666666666665,1
1306,2,6375,3187.5,0
1307,6,10253,1708.8333333333333,2
1308,2,5841,2920.5,2
1309,7,16759,2394.1428571428573,5
1310,5,12329,2465.8,0
1311,6,15375,2562.5,3
1312,6,8590,1431.6666666666667,4
1313,5,6124,1224.8,2
1314,5,15849,3169.8,3
1315,5,11558,2311.6,2
1316,4,12245,3061.25,0
1317,4,10903,2725.75,2
1318,1,4893,4893.0,0
1319,8,16725,2090.625,3
1320,2,5687,2843.5,2
1321,6,12236,2039.3333333333333,3
1322,1,3891,3891.0,0
1323,4,8483,2120.75,1
1324,4,8663,2165.75,1
1325,4,9998,2499.5,3
1326,6,13856,2309.3333333333335,2
1327,3,7487,2495.6666666666665,1
1328,2,3938,1969.0,1
1329,3,9840,3280.0,0
1330,5,11129,2225.8,1
1331,6,15880,2646.6666666666665,2
1332,4,12640,3160.0,2
1333,5,11717,2343.4,1
1334,7,17538,2505.4285714285716,5
1335,4,10692,2673.0,2
1336,5,11782,2356.4,1
1337,9,20687,2298.5555555555557,5
1338,3,9203,3067.6666666666665,0
1339,5,18797,3759.4,3
1340,5,15686,3137.2,0
1341,5,9131,1826.2,3
1342,7,17640,2520.0,4
1343,7,14372,2053.1428571428573,2
1344,1,1880,1880.0,0
1345,4,12137,3034.25,2
1346,5,13451,2690.2,2
1347,5,15600,3120.0,1
1348,3,9272,3090.6666666666665,2
1349,8,22281,2785.125,1
1350,4,15388,3847.0,3
1351,3,12542,4180.666666666667,1
1352,4,3766,941.5,2
1353,5,14492,2898.4,1
1354,5,15464,3092.8,3
1355,8,24217,3027.125,3
1356,3,5347,1782.3333333333333,1
1357,4,13722,3430.5,0
1358,8,24805,3100.625,5
1359,5,13325,2665.0,2
1360,4,14649,3662.25,0
1361,7,20335,2905.0,3
1362,10,25850,2585.0,4
1363,5,18883,3776.6,3
1364,8,28502,3562.75,3
1365,3,7089,2363.0,1
1366,3,5730,1910.0,1
1367,1,1882,1882.0,0
1368,3,10896,3632.0,2
1369,3,8411,2803.6666666666665,1
1370,7,21548,3078.285714285714,2
1371,3,7647,2549.0,1
1372,10,31216,3121.6,3
1373,5,17393,3478.6,1
1374,2,1830,915.0,1
1375,4,10423,2605.75,1
1376,4,8095,2023.75,2
1377,3,6523,2174.3333333333335,1
1378,10,25458,2545.8,3
1379,9,16745,1860.5555555555557,2
1380,4,11204,2801.0,3
1381,6,14978,2496.3333333333335,1
1382,4,14834,3708.5,2
1383,3,13111,4370.333333333333,2
1384,5,11070,2214.0,1
1385,9,22569,2507.6666666666665,3
1386,4,19108,4777.0,2
1387,1,4832,4832.0,0
1388,1,5180,5180.0,0
1389,7,22745,3249.285714285714,4
1390,11,34004,3091.2727272727275,3
1391,9,22724,2524.8888888888887,3
1392,5,8882,1776.4,1
1393,4,11556,2889.0,2
1394,6,10574,1762.3333333333333,4
1395,8,28070,3508.75,1
1396,4,9209,2302.25,1
1397,7,20531,2933.0,2
1398,3,7516,2505.3333333333335,2
1399,12,36970,3080.8333333333335,3
1400,8,26167,3270.875,3
1401,3,11761,3920.3333333333335,1
1402,3,7550,2516.6666666666665,2
1403,5,17781,3556.2,1
1404,1,4521,4521.0,0
1405,5,7231,1446.2,1
1406,6,13424,2237.3333333333335,3
1407,7,20069,2867.0,5
1408,3,8191,2730.3333333333335,1
1409,6,23877,3979.5,4
1410,3,9274,3091.3333333333335,2
1411,6,17411,2901.8333333333335,1
1412,8,23406,2925.75,2
1413,5,12409,2481.8,3
1414,1,4507,4507.0,0
1415,3,9011,3003.6666666666665,2
1416,11,38470,3497.2727272727275,5
1417,4,17363,4340.75,1
1418,2,4190,2095.0,1
1419,3,9324,3108.0,1
1420,3,9558,3186.0,1
1421,8,24056,3007.0,1
1422,9,30051,3339.0,5
1423,6,21608,3601.3333333333335,4
1424,6,14798,2466.3333333333335,3
1425,4,6668,1667.0,3
1426,6,13145,2190.8333333333335,1
1427,9,27743,3082.5555555555557,2
1428,5,18468,3693.6,0
1429,7,20703,2957.5714285714284,3
1430,10,30729,3072.9,2
1431,2,5153,2576.5,2
1432,1,2906,2906.0,0
1433,2,9700,4850.0,2
1434,6,17425,2904.1666666666665,2
1435,1,2953,2953.0,1
1436,5,9902,1980.4,1
1437,5,17175,3435.0,2
1438,7,18833,2690.4285714285716,2
1439,2,6236,3118.0,0
1440,5,17015,3403.0,4
1441,5,18319,3663.8,3
1442,6,16267,2711.1666666666665,3
1443,7,15438,2205.4285714285716,4
1444,8,26390,3298.75,3
1445,3,8506,2835.3333333333335,2
1446,5,16069,3213.8,2
1447,3,7834,2611.3333333333335,0
1448,3,9379,3126.3333333333335,1
1449,2,5931,2965.5,0
1450,9,32330,3592.222222222222,3
1451,4,7513,1878.25,1
1452,1,511,511.0,0
1453,8,18658,2332.25,2
1454,4,5559,1389.75,1
1455,2,3202,1601.0,1
1456,7,24492,3498.8571428571427,3
1457,3,10363,3454.3333333333335,3
1458,4,16528,4132.0,2
1459,1,2860,2860.0,0
1460,4,5611,1402.75,3
1461,3,7178,2392.6666666666665,1
1462,6,13712,2285.3333333333335,2
1463,5,19136,3827.2,2
1464,5,13345,2669.0,1
1465,9,31512,3501.3333333333335,5
1466,4,8712,2178.0,2
1467,9,25139,2793.222222222222,2
1468,3,9190,3063.3333333333335,0
1469,6,18130,3021.6666666666665,2
1470,5,15237,3047.4,0
1471,5,13435,2687.0,3
1472,2,4466,2233.0,1
1473,8,23999,2999.875,6
1474,5,6980,1396.0,1
1475,1,3780,3780.0,0
1476,2,4065,2032.5,1
1477,4,9160,2290.0,2
1478,7,24250,3464.285714285714,2
1479,4,12594,3148.5,1
1480,1,4851,4851.0,0
1481,7,20492,2927.4285714285716,4
1482,4,11460,2865.0,1
1483,3,8914,2971.3333333333335,1
1484,5,7031,1406.2,1
1485,3,3631,1210.3333333333333,1
1486,8,20695,2586.875,3
1487,5,7963,1592.6,2
1488,8,22443,2805.375,2
1489,5,16753,3350.6,1
1490,3,9075,3025.0,1
1491,9,23517,2613.0,5
1492,2,1877,938.5,1
1493,3,10709,3569.6666666666665,2
1494,2,8687,4343.5,0
1495,4,10582,2645.5,1
1496,6,14969,2494.8333333333335,2
1497,1,3945,3945.0,0
1498,2,3167,1583.5,1
1499,6,21595,3599.1666666666665,4
1500,5,9741,1948.2,2
1501,5,20340,4068.0,1
1502,6,17419,2903.1666666666665,3
1503,5,19204,3840.8,2
1504,5,10006,2001.2,1
1505,5,12493,2498.6,1
1506,4,4620,1155.0,2
1507,3,9727,3242.3333333333335,0
1508,8,28342,3542.75,4
1509,10,18580,1858.0,4
1510,2,4517,2258.5,1
1511,6,19610,3268.3333333333335,2
1512,5,13678,2735.6,1
1513,3,12311,4103.666666666667,1
1514,9,29453,3272.5555555555557,6
1515,5,9688,1937.6,2
1516,12,37338,3111.5,5
1517,4,12187,3046.75,1
1518,4,13149,3287.25,1
1519,6,12448,2074.6666666666665,1
1520,7,21105,3015.0,3
1521,2,3306,1653.0,0
1522,3,8625,2875.0,2
1523,4,11758,2939.5,1
1524,4,12935,3233.75,1
1525,1,449,449.0,0
1526,8,24555,3069.375,4
1527,6,17137,2856.1666666666665,4
1528,5,15148,3029.6,3
1529,6,14976,2496.0,0
1530,5,10576,2115.2,3
1531,7,24072,3438.8571428571427,4
1532,5,11831,2366.2,3
1533,8,18292,2286.5,2
1534,5,16905,3381.0,2
1535,6,13026,2171.0,3
1536,1,3955,3955.0,0
1537,4,12676,3169.0,3
1538,6,16956,2826.0,3
1539,5,11323,2264.6,3
1540,6,12004,2000.6666666666667,4
1541,4,15992,3998.0,2
1542,3,5964,1988.0,2
1543,3,10397,3465.6666666666665,2
1544,4,7841,1960.25,0
1545,4,10695,2673.75,1
1546,4,14430,3607.5,4
1547,4,8339,2084.75,3
1548,6,16223,2703.8333333333335,3
1549,9,26531,2947.8888888888887,5
1550,4,5679,1419.75,1
1551,4,9308,2327.0,0
1552,9,17431,1936.7777777777778,3
1553,5,10375,2075.0,2
1554,3,4713,1571.0,2
1555,4,7296,1824.0,3
1556,5,17975,3595.0,1
1557,11,29789,2708.090909090909,5
1558,2,6012,3006.0,1
1559,7,21764,3109.1428571428573,3
1560,3,7402,2467.3333333333335,2
1561,7,18507,2643.8571428571427,5
1562,3,5706,1902.0,3
1563,4,8293,2073.25,2
1564,7,18228,2604.0,6
1565,5,15235,3047.0,3
1566,4,8675,2168.75,2
1567,7,16296,2328.0,3
1568,2,5834,2917.0,0
1569,2,4249,2124.5,1
1570,3,7657,2552.3333333333335,2
1571,4,13864,3466.0,1
1572,2,5170,2585.0,0
1573,4,15573,3893.25,1
1574,10,27698,2769.8,5
1575,6,14602,2433.6666666666665,2
1576,3,8537,2845.6666666666665,2
1577,5,19448,3889.6,3
1578,8,16572,2071.5,4
1579,3,7310,2436.6666666666665,1
1580,3,7643,2547.6666666666665,1
1581,2,3084,1542.0,2
1582,8,27598,3449.75,3
1583,7,25059,3579.8571428571427,3
1584,9,17822,1980.2222222222222,5
1585,6,19420,3236.6666666666665,1
1586,6,13736,2289.3333333333335,3
1587,2,6824,3412.0,0
1588,4,14034,3508.5,2
1589,8,16261,2032.625,2
1590,6,15103,2517.1666666666665,2
1591,2,4846,2423.0,1
1592,5,16404,3280.8,2
1593,4,10780,2695.0,1
1594,6,18132,3022.0,1
1595,8,12110,1513.75,4
1596,5,12758,2551.6,1
1597,6,10416,1736.0,1
1598,6,16508,2751.3333333333335,0
1599,9,22936,2548.4444444444443,2
1600,3,10480,3493.3333333333335,1
1601,6,10754,1792.3333333333333,2
1602,2,1862,931.0,1
1603,4,9629,2407.25,1
1604,5,10090,2018.0,1
1605,5,9373,1874.6,2
1606,4,10366,2591.5,1
1607,7,22073,3153.285714285714,4
1608,5,14048,2809.6,3
1609,5,14338,2867.6,3
1610,3,3063,1021.0,2
1611,5,13394,2678.8,1
1612,6,12438,2073.0,1
1613,6,10551,1758.5,3
1614,6,20516,3419.3333333333335,2
1615,2,5353,2676.5,1
1616,4,10825,2706.25,3
1617,1,3233,3233.0,0
1618,3,4600,1533.3333333333333,0
1619,6,16875,2812.5,1
1620,4,11062,2765.5,0
1621,7,16392,2341.714285714286,3
1622,5,14582,2916.4,2
1623,2,1849,924.5,1
1624,3,4845,1615.0,1
1625,5,11075,2215.0,3
1626,7,24097,3442.4285714285716,2
1627,5,8797,1759.4,1
1628,3,3396,1132.0,0
1629,6,15114,2519.0,2
1630,3,6164,2054.6666666666665,2
1631,8,22067,2758.375,5
1632,5,14204,2840.8,2
1633,4,4846,1211.5,1
1634,9,21109,2345.4444444444443,2
1635,9,17770,1974.4444444444443,3
1636,4,10784,2696.0,1
1637,8,15205,1900.625,3
1638,9,21086,2342.8888888888887,3
1639,2,7756,3878.0,0
1640,6,14376,2396.0,2
1641,4,13073,3268.25,2
1642,4,11658,2914.5,2
1643,3,8909,2969.6666666666665,2
1644,5,15543,3108.6,4
1645,7,19776,2825.1428571428573,2
1646,6,15655,2609.1666666666665,3
1647,5,12524,2504.8,3
1648,5,13866,2773.2,2
1649,4,9902,2475.5,1
1650,8,18669,2333.625,2
1651,5,14358,2871.6,2
1652,1,4536,4536.0,0
1653,4,7072,1768.0,3
1654,6,20011,3335.1666666666665,4
1655,4,12580,3145.0,1
1656,6,17057,2842.8333333333335,3
1657,9,27695,3077.222222222222,7
1658,5,11537,2307.4,2
1659,2,7679,3839.5,1
1660,3,9265,3088.3333333333335,0
1661,3,8936,2978.6666666666665,0
1662,6,13504,2250.6666666666665,1
1663,6,14956,2492.6666666666665,1
1664,6,21605,3600.8333333333335,2
1665,5,12888,2577.6,1
1666,9,20504,2278.222222222222,8
1667,4,10122,2530.5,0
1668,7,16025,2289.285714285714,2
1669,2,4604,2302.0,1
1670,5,9144,1828.8,4
1671,5,14925,2985.0,1
1672,7,19350,2764.285714285714,2
1673,8,20370,2546.25,1
1674,7,20999,2999.8571428571427,3
1675,3,11765,3921.6666666666665,1
1676,4,7938,1984.5,3
1677,5,9678,1935.6,3
1678,7,21495,3070.714285714286,4
1679,5,16314,3262.8,3
1680,2,5096,2548.0,2
1681,4,8974,2243.5,3
1682,11,36946,3358.7272727272725,6
1683,3,12937,4312.333333333333,2
1684,4,13683,3420.75,3
1685,4,10983,2745.75,2
1686,6,21958,3659.6666666666665,3
1687,5,14095,2819.0,2
1688,6,21265,3544.1666666666665,4
1689,5,16909,3381.8,3
1690,6,13403,2233.8333333333335,1
1691,3,6531,2177.0,2
1692,4,2572,643.0,1
1693,7,19342,2763.1428571428573,4
1694,8,29250,3656.25,3
1695,2,6983,3491.5,1
1696,7,20797,2971.0,2
1697,5,18304,3660.8,2
1698,3,8547,2849.0,0
1699,6,16017,2669.5,2
1700,4,1436,359.0,2
1701,4,11011,2752.75,1
1702,4,11131,2782.75,2
1703,5,17667,3533.4,2
1704,3,6173,2057.6666666666665,3
1705,5,11860,2372.0,5
1706,2,4736,2368.0,1
1707,7,18625,2660.714285714286,5
1708,6,14914,2485.6666666666665,1
1709,5,16356,3271.2,3
1710,4,13837,3459.25,1
1711,5,14924,2984.8,3
1712,5,10106,2021.2,3
1713,3,9829,3276.3333333333335,1
1714,5,8744,1748.8,2
1715,6,20885,3480.8333333333335,0
1716,7,15894,2270.5714285714284,3
1717,6,12991,2165.1666666666665,1
1718,9,27117,3013.0,1
1719,4,10797,2699.25,1
1720,8,18065,2258.125,3
1721,4,9090,2272.5,3
1722,6,19454,3242.3333333333335,1
1723,4,11199,2799.75,1
1724,5,14337,2867.4,2
1725,2,7414,3707.0,0
1726,3,9073,3024.3333333333335,0
1727,5,10792,2158.4,3
1728,8,27584,3448.0,2
1729,5,11568,2313.6,0
1730,9,28732,3192.4444444444443,4
1731,5,13276,2655.2,2
1732,5,18077,3615.4,1
1733,2,6739,3369.5,1
1734,5,14931,2986.2,4
1735,4,15406,3851.5,1
1736,1,2323,2323.0,1
1737,6,17528,2921.3333333333335,2
1738,9,21756,2417.3333333333335,4
1739,5,16705,3341.0,2
1740,2,2695,1347.5,1
1741,6,13040,2173.3333333333335,4
1742,2,8913,4456.5,0
1743,7,15698,2242.5714285714284,1
1744,3,8562,2854.0,2
1745,7,13598,1942.5714285714287,4
1746,8,20446,2555.75,3
1747,7,20920,2988.5714285714284,2
1748,3,10369,3456.3333333333335,1
1749,3,8823,2941.0,0
1750,5,13494,2698.8,1
1751,6,17504,2917.3333333333335,0
1752,10,25335,2533.5,6
1753,6,16430,2738.3333333333335,3
1754,3,8384,2794.6666666666665,3
1755,7,14624,2089.1428571428573,3
1756,5,13221,2644.2,3
1757,7,12375,1767.857142857143,2
1758,3,14387,4795.666666666667,2
1759,5,16988,3397.6,2
1760,1,3306,3306.0,0
1761,3,11785,3928.3333333333335,0
1762,3,4090,1363.3333333333333,2
1763,2,4971,2485.5,0
1764,4,13174,3293.5,1
1765,9,24248,2694.222222222222,1
1766,8,21374,2671.75,4
1767,2,7045,3522.5,0
1768,3,8930,2976.6666666666665,0
1769,7,21659,3094.1428571428573,4
1770,5,15476,3095.2,3
1771,9,22933,2548.1111111111113,3
1772,7,14778,2111.1428571428573,2
1773,4,10339,2584.75,0
1774,5,12337,2467.4,1
1775,7,24508,3501.1428571428573,3
1776,4,8957,2239.25,1
1777,7,16843,2406.1428571428573,3
1778,3,6449,2149.6666666666665,2
1779,3,7245,2415.0,1
1780,6,15795,2632.5,4
1781,3,10381,3460.3333333333335,2
1782,7,17524,2503.4285714285716,1
1783,4,7968,1992.0,2
1784,3,7088,2362.6666666666665,2
1785,3,10623,3541.0,2
1786,9,18929,2103.222222222222,1
1787,4,12266,3066.5,2
1788,4,9196,2299.0,2
1789,7,18510,2644.285714285714,4
1790,3,13281,4427.0,2
1791,4,18707,4676.75,0
1792,7,23334,3333.4285714285716,4
1793,5,17163,3432.6,3
1794,7,25692,3670.285714285714,3
