Customer ID,Recency,Frequency,Monetary,Customer Age,Total_Returns,Churn
936,384,4,10101,23,3,0
937,738,2,5488,66,0,0
938,149,6,13004,31,1,0
939,26,4,9062,18,2,1
940,656,5,12896,60,2,0
941,26,8,22278,43,5,0
942,24,9,30924,57,1,1
943,311,10,36345,62,5,0
944,460,7,20990,47,5,1
945,497,5,9108,31,3,0
946,191,5,10260,18,2,1
947,44,6,12888,66,1,0
948,82,7,19693,53,2,1
949,183,2,8257,67,0,1
950,280,4,11451,48,2,0
951,61,8,23205,48,2,0
952,151,2,4670,28,2,0
953,48,10,19330,22,5,0
954,135,8,19578,21,4,0
955,219,5,9959,39,3,1
956,94,5,8490,36,1,0
957,125,3,8435,34,1,0
958,259,4,6962,65,2,0
959,178,4,10507,54,3,0
960,67,4,9538,59,3,1
961,879,4,8435,26,4,0
962,222,5,11515,26,3,0
963,155,6,18887,58,3,0
964,142,4,10448,67,2,0
965,74,6,14120,28,3,0
966,21,4,11886,57,1,0
967,147,5,15655,34,2,0
968,199,6,17402,27,2,0
969,194,2,8489,60,0,0
970,158,6,19173,70,4,0
971,497,6,16585,63,0,0
972,27,7,18954,57,2,0
973,43,9,27255,62,4,0
974,80,6,18484,68,2,1
975,130,4,7569,55,1,0
976,615,4,11044,62,2,0
977,742,2,5138,59,2,0
978,62,3,6885,61,1,0
979,56,6,12878,45,4,0
980,178,3,12712,53,3,1
981,461,4,3697,21,1,1
982,386,5,12292,38,3,0
983,163,2,1408,31,0,1
984,97,3,10700,34,0,0
985,490,7,13829,50,1,0
986,103,5,21347,20,5,1
987,15,6,21255,20,2,0
988,65,7,21442,64,0,0
989,52,4,8170,26,1,1
990,76,9,18750,19,5,0
991,240,7,17053,43,2,0
992,273,8,18422,69,2,1
993,119,6,13099,38,4,0
994,94,4,8176,24,2,1
995,681,7,22902,28,3,0
996,230,5,15307,70,0,0
997,104,9,20880,19,5,0
998,144,5,13840,25,2,0
999,270,6,13208,26,0,0
1000,17,7,12896,60,2,0
1001,301,3,7610,56,0,0
1002,250,6,17389,69,1,0
1003,520,6,19677,22,1,1
1004,259,4,10733,22,1,0
1005,2,5,21630,64,0,0
1006,114,5,18714,65,3,0
1007,492,3,11785,59,0,0
1008,8,3,3581,41,1,0
1009,285,8,23037,55,5,0
1010,185,6,15089,45,1,0
1011,29,2,9114,61,0,1
1012,137,4,13827,42,2,0
1013,19,9,18962,29,3,0
1014,653,6,15337,42,3,0
1015,349,9,22251,50,5,0
1016,305,5,11885,37,1,0
1018,257,5,9129,36,2,0
1019,42,1,665,25,1,0
1020,320,5,16434,36,3,0
1021,69,4,8986,44,1,0
1022,92,5,7946,22,3,0
1023,139,9,25896,20,2,1
1024,198,5,15402,50,3,0
1025,193,3,7021,18,2,0
1026,107,9,16604,69,2,1
1027,79,5,19686,54,4,0
1028,4,5,12358,68,3,0
1029,396,3,10217,18,1,1
1030,202,1,3376,58,0,0
1031,299,3,4027,39,0,0
1032,373,4,8068,24,2,0
1033,81,6,14433,36,1,0
1034,96,3,3617,43,2,0
1035,30,11,40125,51,6,0
1036,117,8,26145,57,0,0
1037,174,5,12774,56,1,0
1038,971,2,1933,36,0,1
1039,560,4,10346,58,0,0
1040,536,1,2236,47,0,0
1041,33,9,14853,31,3,0
1042,594,2,4916,59,1,0
1043,235,6,20950,59,4,0
1044,58,3,5617,23,2,1
1045,781,2,2688,48,1,0
1046,247,4,12494,22,3,0
1047,390,5,16143,44,0,0
1048,89,8,30036,65,5,0
1049,214,5,17046,23,2,0
1050,430,5,14824,21,1,0
1051,1044,2,3825,59,1,0
1052,45,4,7019,32,2,1
1053,243,1,1298,37,0,0
1054,314,2,5238,26,0,1
1055,286,3,11290,41,0,0
1056,542,3,12530,66,2,0
1057,119,3,10081,23,1,1
1058,186,9,22659,32,2,0
1059,113,5,16018,43,5,0
1060,284,4,7235,34,3,0
1061,88,5,12395,32,3,1
1062,36,6,20475,60,3,0
1063,56,8,16305,32,3,1
1064,391,3,9626,32,1,1
1065,27,8,14843,28,2,0
1066,361,4,12326,49,1,0
1067,119,1,585,69,0,0
1068,1103,2,6674,29,1,0
1069,466,6,20626,44,4,0
1070,199,4,13541,27,2,0
1071,104,6,18276,68,1,0
1072,576,2,5056,64,0,0
1073,659,5,15639,24,3,1
1074,41,5,18898,61,1,0
1075,15,3,9790,52,1,1
1076,112,11,30639,50,4,0
1077,102,6,17563,29,3,0
1078,770,3,5011,43,1,0
1079,114,6,16317,44,4,0
1080,139,3,4467,70,1,0
1081,975,2,5393,32,1,0
1082,43,7,19642,28,3,0
1083,97,4,13795,46,4,0
1084,144,7,13539,45,1,0
1085,214,4,11071,20,2,1
1086,550,5,13736,61,1,0
1087,782,5,11162,66,3,0
1088,366,5,11882,70,3,1
1089,190,4,12955,23,2,0
1090,270,3,6815,33,0,0
1091,36,4,11164,21,1,0
1092,103,4,7651,20,2,0
1093,505,5,7037,65,2,0
1094,340,8,17992,52,3,0
1095,162,3,3240,29,1,1
1096,326,3,4306,33,0,0
1097,218,4,15349,67,0,0
1098,96,5,10519,39,4,0
1099,522,7,23761,30,2,0
1100,69,8,21449,63,4,0
1101,57,3,7550,19,2,0
1102,424,3,12781,49,2,0
1103,152,4,10977,42,0,0
1104,382,8,22985,64,3,0
1105,395,7,16539,60,4,0
1106,192,7,16235,56,4,0
1107,623,1,2527,36,0,0
1108,655,4,13770,67,3,1
1109,217,5,14304,40,3,0
1110,139,5,12531,60,3,0
1111,452,4,14137,24,0,1
1112,292,2,9395,62,1,0
1113,283,6,14748,69,0,0
1114,897,2,839,31,2,0
1115,18,5,18175,57,0,0
1116,47,9,18454,59,2,0
1117,176,3,8636,44,1,0
1118,20,5,13899,36,2,0
1119,195,6,12999,60,2,0
1120,289,3,9830,51,2,0
1121,636,7,21194,18,4,0
1122,242,7,17009,32,3,1
1123,13,8,29316,62,4,0
1124,391,4,6820,57,2,0
1125,69,5,17918,20,2,0
1126,531,3,9123,66,1,0
1127,219,5,9000,50,3,0
1128,580,5,11985,50,2,0
1129,145,4,14362,66,2,0
1130,815,1,2636,28,1,0
1131,27,5,17705,54,2,0
1132,211,4,10232,58,2,0
1133,80,9,27018,52,1,0
1134,53,5,15756,69,0,0
1135,78,7,16566,20,2,0
1136,913,3,7816,21,1,1
1137,803,1,817,25,0,0
1138,53,7,20983,60,4,0
1139,377,8,22735,22,3,0
1140,275,10,34211,57,4,0
1141,174,10,18328,30,4,1
1142,165,6,21380,58,5,0
1143,872,2,2873,50,2,0
1144,76,4,12938,53,1,0
1145,235,2,2507,43,1,0
1146,3,3,11352,34,1,0
1147,535,2,4853,57,0,0
1148,267,5,15105,68,3,0
1149,719,2,2354,61,0,1
1150,219,3,10357,28,2,0
1151,507,3,8034,69,1,1
1152,325,5,10875,47,3,0
1153,208,5,11963,47,3,1
1154,21,2,6793,65,0,1
1155,52,5,10902,61,1,0
1156,240,4,6524,41,3,0
1157,213,7,18752,36,3,1
1158,215,5,17107,20,1,0
1159,16,4,12012,67,1,0
1160,54,5,15584,55,4,0
1161,57,4,8735,19,1,0
1162,152,4,13346,49,4,0
1163,33,8,21147,18,5,0
1164,494,3,9636,49,2,0
1165,42,4,15393,30,0,0
1166,259,4,6715,47,2,0
1167,338,3,6002,58,1,0
1168,81,7,24409,35,2,0
1169,53,9,31154,66,4,0
1170,198,5,10410,48,1,1
1171,123,6,13044,69,4,0
1172,134,5,17998,46,1,0
1173,581,4,12179,69,2,0
1174,59,3,11853,53,3,0
1175,116,3,7617,20,2,0
1176,142,7,21258,50,1,0
1177,210,7,11739,23,2,0
1178,10,7,17424,55,2,1
1180,295,5,17460,39,4,0
1181,464,2,9005,67,1,0
1182,251,10,25768,20,3,1
1183,74,9,18573,22,3,0
1184,153,3,6317,41,1,0
1185,37,7,19400,56,4,0
1186,401,6,17521,67,3,0
1187,559,5,12622,34,3,0
1188,184,9,29495,19,1,0
1189,371,4,7731,56,2,1
1190,1028,1,4548,19,0,0
1191,259,5,11798,33,1,0
1192,26,6,16436,69,4,0
1193,607,10,21873,44,2,0
1194,210,3,5382,44,2,0
1195,303,8,28644,62,3,0
1196,197,3,4731,70,2,1
1197,539,6,20524,46,3,0
1198,267,8,27592,23,3,0
1199,137,6,17212,48,4,1
1200,74,6,15349,25,3,0
1201,550,4,9696,62,1,0
1202,185,7,16527,18,3,0
1203,114,6,16552,19,4,0
1204,352,6,22554,20,4,0
1205,48,4,9837,38,2,0
1206,189,5,8610,64,4,0
1207,275,6,14266,36,2,0
1208,296,7,16613,23,2,1
1209,253,10,18006,39,7,1
1210,313,4,16865,65,1,0
1211,127,7,23337,64,2,1
1212,318,8,20396,23,1,0
1213,608,6,20167,39,2,1
1214,643,3,8736,23,1,0
1215,806,4,8532,61,2,0
1216,85,3,3826,32,1,0
1217,64,7,18955,54,4,1
1218,199,10,32337,47,5,1
1219,49,8,17130,70,4,0
1220,15,9,19596,37,3,1
1221,11,3,5770,19,0,0
1222,173,5,16746,61,2,0
1223,284,9,21463,21,3,0
1224,186,4,13487,25,3,1
1225,0,6,21780,58,2,0
1226,259,11,38162,55,6,0
1227,701,2,3274,18,0,0
1228,709,3,8843,48,1,1
1229,215,6,22516,66,2,0
1230,249,5,7594,43,0,1
1231,222,5,16438,49,3,0
1232,100,5,9833,32,2,1
1233,322,4,15169,62,1,0
1234,377,7,24250,60,3,0
1235,737,3,6442,19,1,0
1236,211,5,9136,48,4,1
1237,128,7,17057,39,3,0
1238,69,5,11072,70,3,0
1239,4,7,22746,69,3,0
1240,500,3,3963,60,2,1
1241,404,4,12871,55,1,0
1242,53,2,5976,38,2,0
1243,531,5,16640,52,3,0
1244,783,4,13209,56,2,1
1245,25,5,11474,37,2,0
1246,53,5,16047,69,1,0
1247,163,5,13543,29,3,0
1248,248,5,17167,44,3,0
1249,194,5,18724,52,3,1
1250,19,5,17215,61,2,0
1251,53,8,16358,33,3,1
1252,468,6,17489,65,0,0
1253,320,5,14516,51,4,0
1254,29,2,5429,70,1,0
1255,111,6,16465,30,2,0
1256,262,3,6218,40,3,0
1257,547,3,6302,52,2,1
1258,530,3,5027,37,0,1
1259,219,5,13013,58,1,1
1260,790,2,5009,26,0,0
1261,748,4,10318,23,2,0
1262,80,7,23567,59,2,0
1263,492,5,19114,18,3,0
1264,313,5,12195,18,3,0
1265,34,7,18988,54,2,0
1266,123,9,35978,57,1,0
1267,251,3,11218,24,0,0
1268,13,8,16003,59,5,0
1269,22,5,14598,19,2,0
1270,477,4,9806,67,1,0
1271,712,3,9806,52,3,0
1272,39,13,30514,19,8,0
1273,84,4,9407,68,2,0
1274,333,4,16342,31,2,0
1275,235,9,26641,51,0,1
1276,216,6,14773,66,4,1
1277,20,5,11297,62,1,1
1278,24,4,10093,43,0,0
1279,477,2,8262,36,1,0
1280,108,2,1980,26,1,0
1281,27,7,15950,54,2,0
1282,666,3,7338,53,2,0
1283,156,11,22347,21,3,0
1284,123,4,12206,54,1,1
1285,58,1,2144,56,0,0
1286,197,5,13326,29,1,0
1287,18,7,18837,67,4,0
1288,93,3,7157,24,0,0
1289,23,5,8714,20,3,0
1290,127,6,15756,32,1,0
1291,444,5,15695,65,0,0
1292,600,6,16625,34,2,0
1293,8,5,13973,30,2,0
1294,236,4,10639,22,2,1
1295,235,6,14204,40,3,0
1296,98,4,11041,62,2,0
1297,127,2,2350,34,0,0
1298,274,7,21193,61,1,0
1299,176,3,11851,25,0,0
1300,377,6,15811,45,3,0
1301,102,10,31584,31,5,0
1302,409,6,19702,40,2,0
1303,76,6,11743,63,3,0
1304,91,2,9363,66,0,0
1305,640,3,8276,63,1,0
1306,1052,2,6375,40,0,1
1307,337,6,10253,41,2,0
1308,205,2,5841,34,2,0
1309,73,7,16759,60,5,1
1310,300,5,12329,56,0,0
1311,343,6,15375,27,3,0
1312,622,6,8590,23,4,1
1313,83,5,6124,41,2,0
1314,448,5,15849,27,3,0
1315,107,5,11558,23,2,0
1316,219,4,12245,67,0,0
1317,62,4,10903,67,2,0
1318,1199,1,4893,30,0,0
1319,150,8,16725,24,3,0
1320,1186,2,5687,33,2,0
1321,257,6,12236,30,3,0
1322,1130,1,3891,51,0,0
1323,317,4,8483,44,1,0
1324,66,4,8663,59,1,0
1325,15,4,9998,24,3,0
1326,240,6,13856,50,2,0
1327,66,3,7487,52,1,0
1328,192,2,3938,64,1,0
1329,256,3,9840,69,0,0
1330,203,5,11129,34,1,0
1331,140,6,15880,38,2,0
1332,58,4,12640,64,2,0
1333,87,5,11717,61,1,0
1334,158,7,17538,28,5,0
1335,538,4,10692,30,2,1
1336,124,5,11782,40,1,1
1337,137,9,20687,32,5,0
1338,222,3,9203,28,0,1
1339,360,5,18797,43,3,0
1340,610,5,15686,68,0,0
1341,132,5,9131,58,3,0
1342,132,7,17640,20,4,0
1343,248,7,14372,66,2,0
1344,23,1,1880,60,0,0
1345,334,4,12137,36,2,0
1346,447,5,13451,59,2,0
1347,54,5,15600,41,1,1
1348,427,3,9272,64,2,1
1349,170,8,22281,39,1,0
1350,308,4,15388,24,3,0
1351,403,3,12542,22,1,0
1352,97,4,3766,25,2,0
1353,98,5,14492,35,1,1
1354,596,5,15464,26,3,0
1355,19,8,24217,59,3,0
1356,383,3,5347,36,1,0
1357,506,4,13722,63,0,0
1358,125,8,24805,49,5,0
1359,251,5,13325,26,2,0
1360,5,4,14649,59,0,0
1361,183,7,20335,48,3,0
1362,84,10,25850,49,4,1
1363,94,5,18883,55,3,0
1364,13,8,28502,24,3,0
1365,594,3,7089,21,1,0
1366,26,3,5730,67,1,0
1367,1009,1,1882,59,0,1
1368,39,3,10896,45,2,0
1369,417,3,8411,19,1,1
1370,583,7,21548,68,2,0
1371,789,3,7647,63,1,1
1372,50,10,31216,65,3,0
1373,363,5,17393,51,1,0
1374,684,2,1830,55,1,0
1375,104,4,10423,57,1,1
1376,594,4,8095,62,2,0
1377,373,3,6523,33,1,1
1378,183,10,25458,58,3,0
1379,18,9,16745,18,2,0
1380,180,4,11204,36,3,0
1381,63,6,14978,63,1,0
1382,322,4,14834,57,2,1
1383,684,3,13111,59,2,0
1384,304,5,11070,65,1,0
1385,120,9,22569,68,3,0
1386,4,4,19108,56,2,0
1387,1077,1,4832,59,0,1
1388,452,1,5180,63,0,0
1389,179,7,22745,56,4,0
1390,88,11,34004,69,3,0
1391,138,9,22724,33,3,0
1392,425,5,8882,58,1,1
1393,551,4,11556,54,2,0
1394,113,6,10574,67,4,0
1395,425,8,28070,37,1,0
1396,152,4,9209,33,1,0
1397,11,7,20531,65,2,0
1398,988,3,7516,44,2,0
1399,121,12,36970,63,3,0
1400,1,8,26167,45,3,0
1401,567,3,11761,60,1,1
1402,418,3,7550,42,2,1
1403,407,5,17781,69,1,0
1404,170,1,4521,43,0,0
1405,113,5,7231,21,1,0
1406,143,6,13424,34,3,0
1407,64,7,20069,55,5,0
1408,13,3,8191,32,1,1
1409,9,6,23877,65,4,1
1410,795,3,9274,57,2,0
1411,156,6,17411,37,1,0
1412,2,8,23406,64,2,1
1413,221,5,12409,46,3,0
1414,937,1,4507,18,0,0
1415,132,3,9011,44,2,0
1416,11,11,38470,18,5,0
1417,271,4,17363,32,1,0
1418,459,2,4190,48,1,0
1419,155,3,9324,54,1,1
1420,975,3,9558,59,1,0
1421,5,8,24056,28,1,0
1422,301,9,30051,43,5,1
1423,62,6,21608,30,4,0
1424,320,6,14798,20,3,1
1425,820,4,6668,42,3,0
1426,187,6,13145,45,1,0
1427,89,9,27743,56,2,1
1428,224,5,18468,39,0,1
1429,78,7,20703,30,3,0
1430,295,10,30729,55,2,0
1431,161,2,5153,49,2,0
1432,922,1,2906,30,0,0
1433,503,2,9700,70,2,0
1434,46,6,17425,30,2,0
1435,504,1,2953,63,1,0
1436,76,5,9902,44,1,0
1437,194,5,17175,44,2,0
1438,98,7,18833,63,2,1
1439,716,2,6236,40,0,0
1440,162,5,17015,44,4,0
1441,460,5,18319,64,3,1
1442,691,6,16267,27,3,0
1443,9,7,15438,68,4,0
1444,255,8,26390,27,3,0
1445,240,3,8506,57,2,1
1446,251,5,16069,48,2,0
1447,155,3,7834,40,0,0
1448,90,3,9379,23,1,0
1449,717,2,5931,22,0,0
1450,174,9,32330,47,3,0
1451,336,4,7513,23,1,0
1452,286,1,511,32,0,0
1453,146,8,18658,47,2,0
1454,302,4,5559,21,1,0
1455,296,2,3202,63,1,0
1456,54,7,24492,58,3,1
1457,42,3,10363,32,3,0
1458,39,4,16528,56,2,0
1459,873,1,2860,28,0,0
1460,572,4,5611,27,3,0
1461,266,3,7178,39,1,0
1462,255,6,13712,30,2,0
1463,163,5,19136,31,2,0
1464,158,5,13345,52,1,0
1465,11,9,31512,43,5,1
1466,287,4,8712,46,2,0
1467,46,9,25139,40,2,0
1468,283,3,9190,56,0,0
1469,439,6,18130,48,2,0
1470,46,5,15237,18,0,0
1471,641,5,13435,53,3,0
1472,496,2,4466,43,1,0
1473,101,8,23999,62,6,0
1474,59,5,6980,21,1,0
1475,240,1,3780,53,0,0
1476,418,2,4065,63,1,0
1477,52,4,9160,59,2,1
1478,3,7,24250,44,2,0
1479,5,4,12594,51,1,0
1480,592,1,4851,21,0,0
1481,247,7,20492,37,4,0
1482,476,4,11460,57,1,0
1483,132,3,8914,62,1,1
1484,38,5,7031,20,1,0
1485,24,3,3631,25,1,1
1486,148,8,20695,18,3,0
1487,17,5,7963,22,2,0
1488,137,8,22443,34,2,0
1489,323,5,16753,26,1,0
1490,307,3,9075,31,1,0
1491,25,9,23517,54,5,0
1492,559,2,1877,28,1,1
1493,149,3,10709,59,2,0
1494,749,2,8687,49,0,0
1495,318,4,10582,19,1,0
1496,26,6,14969,24,2,1
1497,215,1,3945,61,0,0
1498,508,2,3167,39,1,0
1499,139,6,21595,47,4,0
1500,219,5,9741,44,2,0
1501,232,5,20340,21,1,1
1502,220,6,17419,56,3,0
1503,45,5,19204,56,2,0
1504,159,5,10006,42,1,0
1505,1,5,12493,18,1,0
1506,212,4,4620,70,2,1
1507,137,3,9727,36,0,1
1508,310,8,28342,51,4,1
1509,11,10,18580,40,4,0
1510,993,2,4517,66,1,0
1511,178,6,19610,47,2,0
1512,204,5,13678,62,1,0
1513,833,3,12311,60,1,0
1514,98,9,29453,38,6,0
1515,311,5,9688,47,2,0
1516,193,12,37338,53,5,0
1517,122,4,12187,19,1,0
1518,52,4,13149,27,1,0
1519,50,6,12448,55,1,0
1520,217,7,21105,51,3,1
1521,540,2,3306,67,0,0
1522,35,3,8625,64,2,0
1523,654,4,11758,49,1,0
1524,160,4,12935,47,1,0
1525,249,1,449,18,0,0
1526,0,8,24555,50,4,0
1527,68,6,17137,38,4,1
1528,192,5,15148,19,3,1
1529,266,6,14976,31,0,0
1530,112,5,10576,36,3,0
1531,459,7,24072,54,4,0
1532,92,5,11831,24,3,0
1533,57,8,18292,20,2,0
1534,236,5,16905,68,2,0
1535,74,6,13026,45,3,0
1536,602,1,3955,34,0,0
1537,332,4,12676,58,3,1
1538,538,6,16956,23,3,0
1539,94,5,11323,37,3,0
1540,7,6,12004,64,4,1
1541,162,4,15992,54,2,1
1542,333,3,5964,59,2,0
1543,1099,3,10397,29,2,0
1544,550,4,7841,36,0,0
1545,537,4,10695,41,1,1
1546,255,4,14430,57,4,0
1547,45,4,8339,45,3,1
1548,41,6,16223,62,3,0
1549,244,9,26531,63,5,0
1550,610,4,5679,59,1,0
1551,369,4,9308,31,0,1
1552,216,9,17431,35,3,0
1553,73,5,10375,18,2,0
1554,504,3,4713,20,2,1
1555,122,4,7296,65,3,1
1556,404,5,17975,51,1,1
1557,25,11,29789,40,5,0
1558,31,2,6012,63,1,0
1559,227,7,21764,28,3,0
1560,330,3,7402,63,2,1
1561,187,7,18507,30,5,0
1562,44,3,5706,59,3,1
1563,78,4,8293,38,2,1
1564,104,7,18228,56,6,0
1565,113,5,15235,69,3,0
1566,120,4,8675,21,2,0
1567,132,7,16296,65,3,1
1568,351,2,5834,46,0,0
1569,174,2,4249,34,1,0
1570,309,3,7657,30,2,0
1571,326,4,13864,30,1,0
1572,492,2,5170,40,0,0
1573,775,4,15573,65,1,0
1574,138,10,27698,51,5,0
1575,59,6,14602,49,2,0
1576,52,3,8537,44,2,0
1577,212,5,19448,39,3,0
1578,187,8,16572,59,4,1
1579,434,3,7310,54,1,1
1580,91,3,7643,61,1,0
1581,187,2,3084,54,2,0
1582,191,8,27598,68,3,0
1583,197,7,25059,67,3,1
1584,207,9,17822,34,5,0
1585,312,6,19420,39,1,0
1586,824,6,13736,35,3,1
1587,568,2,6824,31,0,0
1588,406,4,14034,26,2,0
1589,47,8,16261,19,2,1
1590,294,6,15103,31,2,0
1591,183,2,4846,49,1,0
1592,52,5,16404,57,2,0
1593,698,4,10780,67,1,1
1594,17,6,18132,25,1,0
1595,79,8,12110,47,4,0
1596,19,5,12758,67,1,0
1597,384,6,10416,64,1,0
1598,311,6,16508,18,0,0
1599,148,9,22936,24,2,0
1600,820,3,10480,65,1,0
1601,83,6,10754,47,2,0
1602,270,2,1862,65,1,0
1603,71,4,9629,53,1,1
1604,34,5,10090,47,1,0
1605,43,5,9373,67,2,0
1606,831,4,10366,23,1,0
1607,10,7,22073,43,4,0
1608,177,5,14048,34,3,0
1609,55,5,14338,30,3,0
1610,9,3,3063,41,2,0
1611,426,5,13394,27,1,0
1612,467,6,12438,54,1,1
1613,206,6,10551,29,3,0
1614,2,6,20516,59,2,0
1615,14,2,5353,46,1,0
1616,195,4,10825,47,3,0
1617,514,1,3233,49,0,1
1618,216,3,4600,28,0,0
1619,183,6,16875,49,1,0
1620,340,4,11062,58,0,0
1621,97,7,16392,21,3,0
1622,110,5,14582,24,2,0
1623,569,2,1849,24,1,0
1624,304,3,4845,52,1,1
1625,58,5,11075,25,3,1
1626,85,7,24097,38,2,0
1627,289,5,8797,57,1,0
1628,128,3,3396,19,0,1
1629,122,6,15114,33,2,0
1630,84,3,6164,55,2,1
1631,74,8,22067,61,5,0
1632,340,5,14204,32,2,0
1633,94,4,4846,66,1,0
1634,64,9,21109,49,2,1
1635,0,9,17770,46,3,1
1636,298,4,10784,57,1,0
1637,300,8,15205,53,3,0
1638,9,9,21086,33,3,1
1639,308,2,7756,66,0,0
1640,291,6,14376,70,2,0
1641,276,4,13073,25,2,0
1642,215,4,11658,43,2,0
1643,30,3,8909,28,2,0
1644,602,5,15543,62,4,0
1645,240,7,19776,68,2,1
1646,175,6,15655,36,3,1
1647,87,5,12524,67,3,0
1648,102,5,13866,18,2,0
1649,186,4,9902,59,1,0
1650,52,8,18669,18,2,0
1651,180,5,14358,42,2,1
1652,158,1,4536,62,0,0
1653,522,4,7072,19,3,0
1654,10,6,20011,51,4,0
1655,1067,4,12580,69,1,0
1656,162,6,17057,44,3,0
1657,42,9,27695,49,7,0
1658,79,5,11537,50,2,1
1659,64,2,7679,33,1,0
1660,201,3,9265,38,0,0
1661,151,3,8936,37,0,1
1662,386,6,13504,41,1,1
1663,195,6,14956,29,1,0
1664,189,6,21605,49,2,1
1665,562,5,12888,38,1,0
1666,123,9,20504,26,8,0
1667,403,4,10122,26,0,1
1668,10,7,16025,36,2,1
1669,44,2,4604,49,1,0
1670,41,5,9144,52,4,0
1671,260,5,14925,42,1,0
1672,246,7,19350,64,2,0
1673,63,8,20370,30,1,0
1674,218,7,20999,51,3,0
1675,551,3,11765,20,1,0
1676,82,4,7938,29,3,0
1677,355,5,9678,19,3,1
1678,175,7,21495,21,4,0
1679,767,5,16314,64,3,0
1680,565,2,5096,57,2,0
1681,52,4,8974,65,3,0
1682,275,11,36946,53,6,0
1683,203,3,12937,54,2,1
1684,206,4,13683,19,3,1
1685,50,4,10983,60,2,1
1686,76,6,21958,19,3,0
1687,107,5,14095,55,2,0
1688,407,6,21265,59,4,0
1689,170,5,16909,58,3,0
1690,197,6,13403,69,1,0
1691,19,3,6531,50,2,0
1692,33,4,2572,26,1,0
1693,14,7,19342,51,4,1
1694,176,8,29250,18,3,0
1695,287,2,6983,26,1,0
1696,184,7,20797,43,2,0
1697,69,5,18304,63,2,1
1698,556,3,8547,40,0,1
1699,689,6,16017,29,2,1
1700,282,4,1436,19,2,0
1701,27,4,11011,70,1,0
1702,3,4,11131,26,2,0
1703,47,5,17667,69,2,0
1704,329,3,6173,33,3,0
1705,90,5,11860,54,5,0
1706,752,2,4736,68,1,1
1707,77,7,18625,68,5,0
1708,56,6,14914,34,1,0
1709,94,5,16356,28,3,0
1710,57,4,13837,30,1,0
1711,125,5,14924,42,3,0
1712,172,5,10106,63,3,1
1713,24,3,9829,48,1,0
1714,429,5,8744,35,2,0
1715,166,6,20885,42,0,0
1716,62,7,15894,34,3,0
1717,121,6,12991,56,1,1
1718,152,9,27117,67,1,0
1719,16,4,10797,28,1,0
1720,438,8,18065,67,3,1
1721,458,4,9090,30,3,0
1722,534,6,19454,20,1,0
1723,336,4,11199,51,1,0
1724,78,5,14337,70,2,0
1725,120,2,7414,60,0,0
1726,798,3,9073,47,0,0
1727,291,5,10792,21,3,0
1728,87,8,27584,20,2,0
1729,195,5,11568,37,0,0
1730,184,9,28732,46,4,0
1731,35,5,13276,21,2,0
1732,91,5,18077,70,1,0
1733,904,2,6739,64,1,0
1734,38,5,14931,31,4,0
1735,124,4,15406,65,1,0
1736,1168,1,2323,31,1,1
1737,28,6,17528,65,2,1
1738,277,9,21756,44,4,0
1739,293,5,16705,42,2,0
1740,316,2,2695,35,1,0
1741,205,6,13040,54,4,0
1742,531,2,8913,64,0,0
1743,362,7,15698,38,1,0
1744,520,3,8562,48,2,0
1745,78,7,13598,42,4,0
1746,186,8,20446,58,3,0
1747,468,7,20920,48,2,1
1748,790,3,10369,18,1,0
1749,594,3,8823,60,0,0
1750,173,5,13494,45,1,0
1751,108,6,17504,65,0,1
1752,133,10,25335,64,6,0
1753,316,6,16430,24,3,0
1754,292,3,8384,29,3,0
1755,764,7,14624,25,3,0
1756,163,5,13221,59,3,0
1757,134,7,12375,33,2,0
1758,23,3,14387,41,2,0
1759,327,5,16988,46,2,0
1760,1338,1,3306,56,0,0
1761,63,3,11785,38,0,1
1762,236,3,4090,47,2,0
1763,96,2,4971,66,0,0
1764,430,4,13174,19,1,0
1765,211,9,24248,33,1,0
1766,4,8,21374,56,4,0
1767,111,2,7045,67,0,1
1768,408,3,8930,18,0,0
1769,110,7,21659,38,4,0
1770,410,5,15476,32,3,0
1771,62,9,22933,38,3,0
1772,116,7,14778,61,2,1
1773,1179,4,10339,28,0,0
1774,196,5,12337,20,1,0
1775,195,7,24508,65,3,0
1776,829,4,8957,39,1,0
1777,2,7,16843,26,3,0
1778,756,3,6449,33,2,0
1779,97,3,7245,58,1,0
1780,15,6,15795,42,4,0
1781,72,3,10381,31,2,0
1782,244,7,17524,44,1,0
1783,205,4,7968,59,2,0
1784,413,3,7088,55,2,0
1785,201,3,10623,34,2,0
1786,62,9,18929,60,1,0
1787,216,4,12266,28,2,0
1788,162,4,9196,30,2,0
1789,80,7,18510,43,4,0
1790,360,3,13281,48,2,0
1791,881,4,18707,70,0,0
1792,89,7,23334,32,4,0
1793,9,5,17163,65,3,0
1794,44,7,25692,60,3,0
1795,22,3,9185,51,1,0
1796,93,5,11466,30,2,1
1797,61,2,8396,46,0,0
1798,291,4,10682,26,1,0
1799,529,3,8627,70,1,0
1800,306,5,13895,60,4,0
1801,173,5,13729,49,2,0
1802,98,6,18254,20,2,1
1803,136,8,24479,69,3,0
1804,147,7,18377,47,3,0
1805,55,5,9355,29,2,0
1806,93,4,13340,37,2,0
1807,127,5,14158,65,1,0
1808,290,7,22633,61,3,0
1809,23,3,6744,22,3,0
1810,48,4,13405,35,3,0
1811,381,4,5886,63,2,0
1812,107,5,16802,29,0,0
1813,54,10,22903,67,6,0
